market_date,period,da_actual,da_pred,rt_actual,rt_pred,spread_actual,spread_pred,spread_probability
2026-06-17,10,300.0,164.96701526641846,256.525,363.71998023986816,-43.47500000000002,198.7529649734497,0.5618563890457153
2026-06-17,11,247.47,148.90134239196777,343.621,231.38815116882324,96.15099999999998,82.48680877685547,0.7522721886634827
2026-06-17,12,171.76,91.52042865753174,454.27,179.7730631828308,282.51,88.25263452529907,0.6130197644233704
2026-06-17,13,105.0,11.481263637542725,437.585,91.47901391983032,332.585,79.9977502822876,0.49501392245292664
2026-06-17,14,65.22,41.38912105560303,435.874,126.21929502487183,370.654,84.8301739692688,0.650019109249115
2026-06-17,15,135.0,217.6323356628418,400.39,258.21774339675903,265.39,40.585407733917236,0.6575524210929871
2026-06-17,16,357.1,302.89130544662476,495.954,305.82131177186966,138.85399999999998,2.9300063252449036,0.5984927415847778
2026-06-17,17,448.12,377.19301891326904,495.524,474.7381989955902,47.403999999999996,97.54518008232117,0.8018482327461243
2026-06-17,18,550.0,517.8304877281189,525.519,577.4412412643433,-24.480999999999995,59.610753536224365,0.7373733520507812
2026-06-17,19,600.0,557.2215685844421,532.348,605.0514030456543,-67.65200000000004,47.82983446121216,0.7556340098381042
